Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
Malta,1.14431E-11,-4.73606E-12,4.10448E-11,5.92597E-12,-1.33971E-11,4.30572E-11,8.18603E-12,-1.22003E-11,3.89361E-11,1.80433E-11,-1.82974E-12,4.49775E-11,4.95407E-12,-1.03271E-11,3.14284E-11,3.99681E-12,-1.46945E-11,3.81395E-11,4.6595E-12,-1.63995E-12,1.65952E-11,6.77585E-12,-7.68993E-13,1.64744E-11,2.82855E-12,-7.4928E-12,1.70725E-11,1.03001E-11,2.70325E-12,1.99434E-11,1.26657E-12,-1.03188E-12,7.73261E-12,4.36082E-12,-2.60573E-12,1.55042E-11,4.46492E-11,-2.50314E-11,1.443E-10,4.73E-11,-1.86776E-11,1.44499E-10,3.00543E-11,-4.23356E-11,1.27648E-10,6.27457E-11,-8.70017E-13,1.38675E-10,9.40117E-12,-2.38721E-11,8.72415E-11,3.16172E-11,-1.83607E-11,1.3514E-10,1.95401E-11,-1.02056E-11,5.49811E-11,1.99423E-11,-7.04488E-12,5.42177E-11,1.04632E-11,-5.82523E-12,4.56506E-11,2.57959E-11,8.21617E-13,5.46467E-11,4.07412E-12,-1.00054E-11,3.40063E-11,1.02557E-11,-9.63557E-12,4.28564E-11
Oman,1.3122E-12,-6.4113E-12,1.06099E-11,4.16061E-13,-5.47162E-12,9.79488E-12,2.62467E-12,-1.12523E-12,5.00325E-12,4.34429E-12,-1.46502E-11,2.44114E-11,1.34569E-13,-1.61431E-12,2.33482E-12,3.6074E-13,-4.42635E-12,8.19314E-12,4.50372E-13,-6.07401E-12,7.02807E-12,8.17892E-13,-5.71994E-12,8.49876E-12,7.91419E-13,-6.09325E-13,1.6778E-12,1.49474E-12,-9.51185E-12,1.3604E-11,6.70725E-14,-7.52814E-13,1.4098E-12,1.47098E-13,-1.09045E-12,2.87912E-12,1.41629E-13,-5.31498E-13,9.61165E-13,1.38026E-13,-5.5505E-13,8.49539E-13,1.44449E-13,-7.78255E-14,2.90126E-13,2.46753E-13,-8.003E-13,1.34524E-12,1.47868E-14,-1.64153E-13,2.81015E-13,2.15762E-14,-1.21893E-13,1.82155E-13,5.72641E-12,-3.98712E-11,4.19676E-11,5.40134E-12,-4.13053E-11,4.56205E-11,5.21368E-12,-3.57198E-12,1.33468E-11,1.12769E-11,-9.10146E-11,7.56339E-11,5.85379E-13,-1.13286E-11,1.05754E-11,1.44709E-12,-1.29201E-11,1.71291E-11
Maldives,1.97473E-12,-9.62688E-13,7.23291E-12,8.75922E-13,-2.32751E-12,7.94811E-12,1.24336E-12,-2.46494E-12,7.65024E-12,2.48377E-12,-2.96193E-12,8.46888E-12,7.82148E-13,-1.56058E-12,5.00638E-12,9.42251E-13,-2.86992E-12,5.90478E-12,1.52562E-11,-1.84688E-11,6.00906E-11,1.62214E-11,-2.12024E-11,6.16098E-11,8.98371E-12,-2.77361E-11,5.40323E-11,2.3789E-11,-3.45356E-11,7.89064E-11,2.39751E-12,-6.35638E-12,2.46015E-11,1.19851E-11,-2.01608E-11,5.24084E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23751E-11,-6.7913E-12,4.42568E-11,1.19494E-11,-6.71539E-12,4.39508E-11,6.18708E-12,-6.0653E-12,3.66311E-11,1.58474E-11,-2.19651E-12,5.0033E-11,2.65682E-12,-7.71407E-12,2.74093E-11,6.45495E-12,-6.03249E-12,3.19173E-11
Montenegro,1.29501E-11,-1.08456E-11,3.80452E-11,5.82168E-12,-2.73468E-11,5.22715E-11,7.71532E-12,-2.90867E-11,5.95699E-11,1.90632E-11,-3.08886E-11,1.2093E-10,6.23135E-12,-2.55178E-11,3.46665E-11,4.67528E-12,-2.96352E-11,4.00126E-11,2.61448E-12,-1.87055E-12,6.8505E-12,3.42419E-12,-8.10679E-13,1.07956E-11,1.42097E-12,-5.52194E-12,8.65083E-12,4.98986E-12,1.39301E-12,1.53632E-11,6.51573E-13,-6.0417E-13,3.97554E-12,2.33539E-12,-1.33217E-12,8.01031E-12,1.12489E-11,-8.36264E-12,4.57899E-11,1.19951E-11,-9.63584E-12,5.90603E-11,7.38258E-12,-1.91226E-11,4.91137E-11,1.62921E-11,-1.73898E-11,6.05851E-11,2.44705E-12,-8.75316E-12,3.12635E-11,8.3685E-12,-8.62548E-12,4.51482E-11,1.5663E-11,-2.0821E-11,4.54058E-11,1.571E-11,-2.01006E-11,7.2616E-11,7.95861E-12,-1.47363E-11,4.59575E-11,2.06449E-11,-2.56304E-11,9.5739E-11,3.68634E-12,-1.1114E-11,3.52273E-11,8.53892E-12,-1.22886E-11,5.01344E-11
Mexico,4.10925E-11,-6.43378E-11,1.44015E-10,1.6388E-11,-9.1024E-11,1.62303E-10,2.84562E-11,-7.298E-11,1.31903E-10,6.00143E-11,-9.90703E-11,2.49992E-10,1.81187E-11,-6.97572E-11,9.44779E-11,1.46043E-11,-6.56384E-11,1.3813E-10,3.08987E-11,-4.6217E-11,1.00196E-10,3.8731E-11,-6.3082E-11,1.61785E-10,2.01645E-11,-9.01581E-11,9.78729E-11,5.78135E-11,-7.79192E-11,2.25135E-10,6.90915E-12,-1.73426E-11,4.38669E-11,2.68468E-11,-5.16355E-11,1.24932E-10,1.02338E-10,-1.37042E-10,2.76707E-10,9.67237E-11,-1.67452E-10,4.30141E-10,6.01417E-11,-2.04468E-10,3.02227E-10,1.29917E-10,-2.56025E-10,5.56247E-10,2.2943E-11,-1.04204E-10,1.77978E-10,7.01161E-11,-1.41257E-10,4.27841E-10,1.02883E-10,-1.72589E-10,3.18865E-10,9.61952E-11,-2.19774E-10,4.78162E-10,5.19651E-11,-9.58964E-11,3.53786E-10,1.30354E-10,-3.04302E-10,5.80317E-10,2.29424E-11,-1.19322E-10,1.74737E-10,5.23386E-11,-1.43531E-10,3.06043E-10
Malaysia,9.96973E-11,-2.23552E-10,4.48694E-10,5.4558E-11,-2.63307E-10,2.72203E-10,5.19537E-11,-2.95693E-10,4.12467E-10,1.11923E-10,-3.36482E-10,5.69421E-10,4.66727E-11,-1.565E-10,1.73869E-10,4.66008E-11,-2.00365E-10,3.59115E-10,6.20998E-11,-3.92981E-12,1.22389E-10,6.22767E-11,-1.47472E-11,1.12984E-10,2.35484E-11,-1.03201E-10,1.20936E-10,8.63457E-11,4.9251E-11,1.89242E-10,9.71628E-12,-1.00474E-11,4.6102E-11,4.71404E-11,-2.10145E-11,1.22882E-10,1.22422E-10,-1.99704E-10,4.49801E-10,1.14337E-10,-2.09415E-10,3.15287E-10,6.14257E-11,-2.83602E-10,4.09137E-10,1.27223E-10,-2.47145E-10,4.89234E-10,2.73133E-11,-1.14486E-10,1.85012E-10,8.3089E-11,-1.565E-10,4.31066E-10,7.1501E-11,-1.06293E-10,2.48488E-10,6.72698E-11,-8.39678E-11,1.92467E-10,3.28472E-11,-7.28331E-11,1.87509E-10,7.58868E-11,-1.22081E-10,2.93996E-10,1.54201E-11,-6.956E-11,1.01349E-10,3.59883E-11,-7.16333E-11,1.89925E-10
Togo,1.27096E-11,-6.49476E-12,4.13815E-11,5.86539E-12,-1.98795E-11,4.30208E-11,8.26793E-12,-1.59139E-11,5.15939E-11,1.72968E-11,-2.03765E-11,6.49456E-11,5.14252E-12,-1.27036E-11,3.412E-11,4.78701E-12,-1.68366E-11,3.84491E-11,1.07756E-11,-7.66613E-12,3.27546E-11,1.2594E-11,-1.70693E-11,3.98575E-11,6.87826E-12,-1.80111E-11,3.19225E-11,1.9567E-11,-1.67449E-11,5.54007E-11,2.08765E-12,-3.38799E-12,1.72225E-11,8.20659E-12,-1.16413E-11,3.54626E-11,1.03624E-11,-6.79343E-12,2.9189E-11,1.00834E-11,-6.5852E-12,2.97142E-11,5.93658E-12,-1.07473E-11,2.69299E-11,1.29306E-11,-6.9381E-12,3.86741E-11,1.96388E-12,-5.91395E-12,1.98787E-11,6.73494E-12,-6.48282E-12,3.43458E-11,1.13208E-11,-7.61302E-12,3.30444E-11,1.1038E-11,-8.91002E-12,3.68934E-11,6.16088E-12,-5.16872E-12,2.99634E-11,1.46692E-11,-1.12022E-11,4.39762E-11,2.36122E-12,-6.68746E-12,2.30662E-11,5.73478E-12,-8.42582E-12,3.06307E-11
Sao Tome and Principe,1.4276E-09,-2.91195E-09,6.47754E-09,6.9926E-10,-2.01615E-09,5.31458E-09,9.75761E-10,-1.64702E-09,4.79204E-09,1.90079E-09,-4.67196E-09,6.93152E-09,6.78264E-10,-2.12662E-09,3.94693E-09,0,0,0,6.11049E-09,-1.09689E-08,2.15502E-08,6.40122E-09,-1.49483E-08,2.228E-08,3.39696E-09,-1.71635E-08,1.57015E-08,9.33512E-09,-2.07952E-08,3.55995E-08,9.19398E-10,-2.5697E-09,7.88416E-09,0,0,0,1.14013E-09,-1.8891E-09,5.28742E-09,1.11434E-09,-1.65257E-09,4.58933E-09,7.23589E-10,-1.39963E-09,4.00767E-09,1.48004E-09,-2.51783E-09,6.10196E-09,2.64387E-10,-1.02025E-09,2.78978E-09,0,0,0,6.59461E-10,-1.5191E-09,2.94922E-09,6.76915E-10,-1.20795E-09,2.12948E-09,3.64408E-10,-3.9962E-10,1.89368E-09,8.95427E-10,-2.08307E-09,2.81588E-09,1.69377E-10,-5.92776E-10,1.42103E-09,0,0,0
Turkey,1.02994E-11,-6.00136E-12,4.13674E-11,4.674E-12,-1.8784E-11,4.75881E-11,7.62447E-12,-1.47875E-11,4.43202E-11,1.59556E-11,-2.31759E-11,6.19867E-11,4.25675E-12,-1.57995E-11,3.14516E-11,3.26066E-12,-1.78248E-11,3.68303E-11,2.75184E-12,-2.63043E-12,1.16112E-11,3.73328E-12,-5.95399E-12,1.45557E-11,2.00462E-12,-6.35641E-12,1.28353E-11,5.74987E-12,-8.3858E-12,1.9709E-11,6.74994E-13,-1.62357E-12,5.14402E-12,2.39568E-12,-4.46896E-12,1.17157E-11,8.41262E-12,-6.00474E-12,3.79593E-11,8.81302E-12,-8.71029E-12,4.05043E-11,6.12873E-12,-7.81606E-12,3.83802E-11,1.21896E-11,-9.36341E-12,4.49523E-11,1.76313E-12,-6.09668E-12,2.40976E-11,6.0485E-12,-5.99241E-12,3.68405E-11,2.10081E-11,-1.51299E-11,7.76856E-11,2.17309E-11,-1.51401E-11,8.88776E-11,1.22322E-11,-9.67491E-12,6.73821E-11,2.94086E-11,-1.79093E-11,9.83164E-11,4.43509E-12,-1.65022E-11,4.66194E-11,1.14441E-11,-1.61598E-11,6.42386E-11
Yemen,1.95444E-12,-7.0624E-12,1.04263E-11,4.67046E-13,-5.9464E-12,1.01754E-11,1.81678E-12,2.33943E-14,4.85984E-12,3.37232E-12,-9.30891E-12,1.39906E-11,5.31523E-13,-3.89172E-12,5.9624E-12,9.62114E-15,-1.30275E-13,3.00502E-13,6.88633E-12,-2.69633E-11,4.74913E-11,1.10884E-11,-2.94756E-11,5.68026E-11,6.55405E-12,-9.74228E-12,3.33499E-11,9.50503E-12,-3.20913E-11,4.89007E-11,6.82845E-13,-4.38867E-12,8.74369E-12,1.76491E-14,-1.49181E-13,4.00293E-13,1.00522E-12,-2.10282E-12,4.36129E-12,9.70614E-13,-2.2377E-12,4.15199E-12,7.67952E-13,1.71501E-14,2.07407E-12,1.50557E-12,-2.84135E-12,5.58652E-12,1.35726E-13,-1.10482E-12,1.9604E-12,5.18389E-16,-4.1605E-15,6.77161E-15,3.38914E-11,-7.77368E-11,1.50485E-10,3.34178E-11,-8.45663E-11,1.69077E-10,1.89842E-11,-1.56334E-11,8.74293E-11,1.86646E-11,-1.094E-10,9.16959E-11,2.25183E-12,-2.7785E-11,2.74029E-11,4.88046E-14,-4.69583E-13,6.89541E-13
Zambia,7.99265E-12,-2.28577E-11,3.73089E-11,2.9752E-12,-2.14329E-11,4.55596E-11,6.59991E-12,-1.4362E-11,2.57894E-11,1.19504E-11,-4.27249E-11,5.9367E-11,3.86294E-12,-1.66038E-11,1.97057E-11,2.89971E-12,-2.00551E-11,2.59217E-11,1.14966E-11,-3.20809E-11,5.54561E-11,1.51561E-11,-4.42959E-11,7.48024E-11,9.96854E-12,-3.18542E-11,3.69177E-11,2.36373E-11,-6.89493E-11,1.03137E-10,2.73112E-12,-1.02053E-11,2.13244E-11,1.04692E-11,-2.51953E-11,4.94412E-11,9.76316E-12,-1.71539E-11,3.13788E-11,8.95542E-12,-1.89762E-11,3.7641E-11,6.7245E-12,-1.19686E-11,2.07346E-11,1.24969E-11,-2.7754E-11,4.4037E-11,2.14686E-12,-9.02197E-12,1.63748E-11,7.13215E-12,-1.13092E-11,2.94438E-11,2.38085E-12,-3.48726E-12,7.8632E-12,2.09182E-12,-4.8328E-12,9.71774E-12,1.24268E-12,-1.512E-12,3.9327E-12,2.9658E-12,-6.23914E-12,1.2499E-11,5.52027E-13,-2.39555E-12,3.84253E-12,1.20743E-12,-2.69984E-12,6.02989E-12
Zimbabwe,1.00969E-11,-1.92063E-11,4.15059E-11,3.20338E-12,-2.15787E-11,4.4942E-11,7.51374E-12,-1.53323E-11,3.22996E-11,1.50884E-11,-2.95036E-11,5.96814E-11,4.67376E-12,-1.22203E-11,2.82338E-11,2.59915E-12,-1.74634E-11,3.43089E-11,1.12123E-11,-2.61638E-11,4.55749E-11,1.42577E-11,-3.70781E-11,6.77695E-11,9.37567E-12,-1.57212E-11,3.711E-11,2.34342E-11,-5.77488E-11,9.34331E-11,2.47689E-12,-7.63276E-12,2.12353E-11,8.6782E-12,-2.78025E-11,5.37792E-11,9.09454E-12,-2.32783E-11,3.73693E-11,8.39145E-12,-2.83914E-11,4.01095E-11,6.4003E-12,-1.19272E-11,2.85182E-11,1.21236E-11,-3.34055E-11,4.71194E-11,2.25107E-12,-7.842E-12,2.13736E-11,5.87618E-12,-2.20503E-11,4.06363E-11,4.84554E-12,-8.23425E-12,1.77836E-11,4.20744E-12,-1.20752E-11,1.96996E-11,2.49597E-12,-3.13383E-12,9.91223E-12,6.03543E-12,-1.4804E-11,2.62509E-11,1.12312E-12,-4.6704E-12,9.00036E-12,2.27886E-12,-6.80756E-12,1.39409E-11
Mozambique,1.06059E-11,-3.65269E-11,5.68321E-11,3.54518E-12,-3.21932E-11,4.73571E-11,8.1271E-12,-2.34052E-11,3.33925E-11,1.514E-11,-5.38793E-11,7.19684E-11,5.32798E-12,-2.05361E-11,2.80309E-11,3.2896E-12,-3.18352E-11,3.9479E-11,1.35399E-11,-4.79016E-11,8.00754E-11,1.68725E-11,-6.38843E-11,1.08419E-10,1.18046E-11,-2.61039E-11,3.79469E-11,2.68148E-11,-9.05827E-11,1.42632E-10,2.85866E-12,-1.1187E-11,2.50378E-11,1.08346E-11,-4.92671E-11,7.40161E-11,1.05894E-11,-3.30497E-11,4.47202E-11,9.64304E-12,-3.92448E-11,5.3986E-11,7.76442E-12,-1.30126E-11,2.5714E-11,1.40506E-11,-5.05966E-11,7.02066E-11,2.59003E-12,-1.40155E-11,2.0047E-11,7.08844E-12,-2.80066E-11,4.94749E-11,4.61473E-12,-1.24725E-11,2.20853E-11,4.10923E-12,-1.32327E-11,2.80815E-11,2.451E-12,-4.6931E-12,8.52858E-12,5.71256E-12,-1.7816E-11,3.47941E-11,1.19967E-12,-5.0704E-12,7.92033E-12,2.18933E-12,-7.88552E-12,1.60358E-11
New Caledonia,1.6225E-10,-7.10887E-10,8.97764E-10,6.63968E-11,-5.29527E-10,6.19066E-10,1.11205E-10,-4.47999E-10,4.78069E-10,2.15051E-10,-8.00269E-10,1.20144E-09,8.66401E-11,-2.17287E-10,3.11839E-10,7.05276E-11,-4.43108E-10,5.64688E-10,4.93349E-10,-2.28379E-09,2.32316E-09,5.29106E-10,-2.38139E-09,2.77494E-09,3.48709E-10,-1.39283E-09,2.02552E-09,7.70357E-10,-4.18546E-09,3.89972E-09,9.05781E-11,-3.36569E-10,4.81163E-10,3.83456E-10,-1.83174E-09,2.16059E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26288E-09,-9.37803E-09,1.26199E-08,2.17541E-09,-9.69126E-09,1.15754E-08,1.30574E-09,-3.5608E-09,5.90241E-09,2.93647E-09,-1.06256E-08,1.6178E-08,6.81835E-10,-2.67151E-09,3.6109E-09,1.14448E-09,-5.49604E-09,8.04461E-09
Niue,4.80369E-12,-1.85133E-12,2.94813E-11,2.19804E-12,-4.57594E-12,3.12833E-11,3.06229E-12,-4.707E-12,3.09161E-11,6.21227E-12,-1.61094E-12,3.8344E-11,1.76525E-12,-5.42028E-12,1.86172E-11,2.43594E-12,-4.99788E-12,2.05322E-11,5.6234E-10,-2.69007E-10,6.5292E-09,6.23719E-10,-4.10779E-10,5.98617E-09,2.92806E-10,-5.10335E-10,7.37795E-09,9.74519E-10,-5.25095E-10,8.27883E-09,9.74572E-11,-1.23701E-10,1.61875E-09,4.68473E-10,-5.26217E-10,4.9092E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27817E-10,-1.67849E-10,2.20469E-09,3.22035E-10,-1.30257E-10,1.53761E-09,1.72272E-10,-9.60273E-11,1.61747E-09,4.20275E-10,8.22861E-11,1.84014E-09,7.21996E-11,-2.47864E-10,8.39373E-10,1.72815E-10,-2.08073E-10,1.19775E-09
NORFOLK_ISLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61768E-13,1.32778E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71617E-15,1.02584E-15,1.16958E-12,0,0,0,0,0,0,0,0,0
Niger,2.0491E-12,-4.30807E-12,7.43274E-12,6.04463E-13,-4.4756E-12,8.45356E-12,1.58826E-12,-1.26525E-12,4.3905E-12,3.00956E-12,-6.753E-12,1.11477E-11,5.95881E-13,-2.59112E-12,4.81578E-12,4.39581E-13,-2.62961E-12,5.26071E-12,1.67068E-12,-5.10291E-12,7.28753E-12,2.22913E-12,-5.89916E-12,1.19473E-11,1.47499E-12,-1.6044E-12,4.67206E-12,3.67984E-12,-9.05456E-12,1.69317E-11,3.1547E-13,-1.04982E-12,3.82692E-12,1.2328E-12,-3.34604E-12,7.55353E-12,2.90916E-13,-3.50649E-13,1.01033E-12,2.52219E-13,-4.89622E-13,1.27191E-12,1.99099E-13,-2.11355E-13,7.83057E-13,3.67436E-13,-5.53187E-13,1.45534E-12,4.46827E-14,-2.16709E-13,6.58165E-13,1.70836E-13,-3.74779E-13,1.12609E-12,9.31752E-13,-3.02016E-12,5.03336E-12,8.6399E-13,-3.52506E-12,6.41418E-12,5.71794E-13,-3.85084E-13,1.87915E-12,1.21251E-12,-4.91236E-12,6.53416E-12,1.38018E-13,-7.53673E-13,1.4852E-12,3.73651E-13,-8.69898E-13,2.20678E-12
Vanuatu,1.42408E-10,-4.63554E-10,7.16748E-10,7.9947E-11,-2.58331E-10,3.75853E-10,8.37388E-11,-3.38189E-10,6.33787E-10,1.82437E-10,-5.24356E-10,9.77745E-10,6.87045E-11,-2.3226E-10,2.18521E-10,7.84987E-11,-2.56937E-10,4.02352E-10,4.54017E-10,-4.30646E-11,1.02536E-09,4.64193E-10,-1.0299E-10,8.53779E-10,1.90257E-10,-7.27259E-10,8.35446E-10,6.71913E-10,3.1955E-10,1.37831E-09,7.21464E-11,-7.30088E-11,3.77638E-10,3.58938E-10,-1.95728E-10,8.09235E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76424E-10,-4.58492E-10,1.03051E-09,2.74529E-10,-2.40524E-10,8.32894E-10,1.4019E-10,-2.60553E-10,5.46907E-10,3.51259E-10,-5.20961E-10,1.60896E-09,6.20484E-11,-3.81741E-10,3.62668E-10,1.47292E-10,-2.56441E-10,5.63938E-10
Nigeria,1.77305E-11,-8.51092E-12,6.68583E-11,7.70783E-12,-2.76016E-11,6.97548E-11,1.15342E-11,-2.6184E-11,6.47698E-11,2.50525E-11,-1.89632E-11,9.56277E-11,7.7287E-12,-2.12053E-11,4.35304E-11,7.57926E-12,-2.23919E-11,5.4849E-11,1.3374E-11,-8.31001E-12,4.28722E-11,1.59477E-11,-1.69562E-11,5.72732E-11,8.03642E-12,-2.92127E-11,4.15603E-11,2.4123E-11,-1.54546E-11,7.93677E-11,2.66679E-12,-4.16976E-12,2.12195E-11,1.07344E-11,-1.2728E-11,4.75758E-11,1.82676E-11,-1.77673E-11,4.92626E-11,1.7067E-11,-2.05577E-11,6.67563E-11,1.05984E-11,-3.68495E-11,5.25212E-11,2.30363E-11,-2.60329E-11,8.92153E-11,4.05439E-12,-1.69052E-11,2.92859E-11,1.28382E-11,-1.78421E-11,6.22122E-11,1.55199E-11,-1.11002E-11,6.04208E-11,1.53502E-11,-2.35199E-11,7.33314E-11,8.33817E-12,-1.35433E-11,5.39382E-11,2.06953E-11,-3.09915E-11,8.22148E-11,3.39725E-12,-1.28265E-11,3.71191E-11,8.00466E-12,-1.93238E-11,5.0908E-11
Netherlands,3.37008E-12,-2.16231E-12,9.80007E-12,1.55547E-12,-6.38375E-12,1.13295E-11,2.28138E-12,-7.01192E-12,1.09657E-11,5.14706E-12,-1.02036E-11,1.5387E-11,1.40135E-12,-6.2099E-12,8.64515E-12,1.2461E-12,-4.78953E-12,1.12815E-11,2.02733E-12,-1.46819E-12,6.07842E-12,2.80524E-12,-1.03831E-12,7.86272E-12,1.17868E-12,-3.97976E-12,7.14597E-12,4.10532E-12,7.97117E-13,1.07648E-11,5.55822E-13,-6.46551E-13,3.13317E-12,1.97632E-12,-1.35319E-12,6.55373E-12,2.015E-12,-1.23478E-12,5.98851E-12,1.96126E-12,-4.10426E-12,6.98767E-12,1.16891E-12,-3.81594E-12,6.60117E-12,2.72029E-12,-4.53591E-12,8.491E-12,3.92533E-13,-1.45363E-12,3.85652E-12,1.34184E-12,-3.41516E-12,6.17949E-12,5.84308E-13,-3.85015E-13,1.60876E-12,5.6678E-13,-9.10209E-13,2.06619E-12,2.83548E-13,-6.24542E-13,1.37663E-12,7.77097E-13,-1.07634E-12,2.32348E-12,1.0856E-13,-4.067E-13,1.05595E-12,2.94953E-13,-5.3307E-13,1.6608E-12
Norway,4.98034E-13,-2.68675E-12,4.02905E-12,2.11024E-13,-2.6779E-12,3.98349E-12,3.53511E-13,-2.69312E-12,3.22435E-12,7.56493E-13,-4.22271E-12,6.5345E-12,3.26526E-13,-1.03391E-12,1.38907E-12,1.77899E-13,-2.06492E-12,2.66702E-12,1.41894E-12,-5.42831E-12,1.006E-11,1.79859E-12,-5.94443E-12,1.22643E-11,9.06639E-13,-1.04038E-11,8.12149E-12,2.63255E-12,-8.45877E-12,1.76878E-11,3.91126E-13,-1.0561E-12,2.18782E-12,1.23067E-12,-3.63554E-12,7.99922E-12,6.08281E-14,-3.25926E-13,5.31792E-13,5.69233E-14,-3.40138E-13,5.29766E-13,3.77195E-14,-3.04696E-13,4.04108E-13,7.88981E-14,-4.79364E-13,7.20002E-13,1.9226E-14,-1.54496E-13,1.29806E-13,4.43219E-14,-2.89918E-13,4.3482E-13,1.41332E-14,-8.99389E-14,1.28149E-13,1.3151E-14,-1.00897E-13,1.20454E-13,7.53485E-15,-5.09047E-14,6.58386E-14,1.82434E-14,-1.51492E-13,1.80691E-13,4.66333E-15,-3.49592E-14,3.37005E-14,7.95648E-15,-4.95226E-14,6.53837E-14
Nepal,3.38786E-11,-3.87791E-11,1.03496E-10,1.4735E-11,-7.60192E-11,1.24258E-10,2.13259E-11,-7.65566E-11,1.08485E-10,4.9153E-11,-7.28712E-11,1.85429E-10,1.59067E-11,-4.45172E-11,8.22952E-11,1.37867E-11,-5.1712E-11,1.03512E-10,4.28819E-11,-3.89973E-11,1.02076E-10,5.2118E-11,-3.82963E-11,1.97121E-10,2.24998E-11,-1.21282E-10,1.21834E-10,7.5933E-11,-2.42852E-11,2.78333E-10,9.79111E-12,-1.34038E-11,5.56059E-11,3.65551E-11,-3.4289E-11,1.43581E-10,4.61939E-11,-4.9383E-11,1.42925E-10,4.27094E-11,-1.06249E-10,1.926E-10,2.6331E-11,-9.31155E-11,1.44959E-10,5.8521E-11,-1.57944E-10,2.346E-10,1.05119E-11,-4.93203E-11,7.99613E-11,3.08581E-11,-9.08203E-11,1.77862E-10,1.67124E-11,-1.59184E-11,4.78259E-11,1.56564E-11,-3.78647E-11,7.76477E-11,7.87024E-12,-2.22972E-11,4.74826E-11,2.10375E-11,-5.47491E-11,9.09023E-11,3.83407E-12,-2.0159E-11,2.89424E-11,8.33097E-12,-2.50343E-11,4.99523E-11
