Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
Ghana,2.01266E-09,-8.83256E-10,6.52172E-09,1.05271E-09,-3.85187E-09,6.4339E-09,1.13672E-09,-2.76083E-09,9.27355E-09,2.51734E-09,-3.71688E-09,1.15298E-08,8.0598E-10,-2.12123E-09,5.63514E-09,9.22771E-10,-2.86583E-09,6.40297E-09,1.22393E-09,-2.66838E-10,3.7974E-09,1.27736E-09,-6.56933E-10,4.31615E-09,5.27121E-10,-2.02616E-09,3.70302E-09,1.91095E-09,1.44356E-10,5.73809E-09,1.95025E-10,-2.31868E-10,1.70088E-09,9.25475E-10,-6.53661E-10,3.88309E-09,1.89974E-09,-1.21468E-09,5.47948E-09,1.86904E-09,-8.69273E-10,5.52612E-09,9.76913E-10,-2.27338E-09,5.26574E-09,2.41436E-09,-1.10191E-09,7.36545E-09,3.57912E-10,-1.18692E-09,3.6387E-09,1.25986E-09,-1.10629E-09,6.34993E-09,1.03889E-09,-6.61067E-10,3.98814E-09,1.02401E-09,-6.13904E-10,3.971E-09,4.82285E-10,-6.79131E-10,3.19724E-09,1.33924E-09,-6.36055E-10,5.86553E-09,1.93021E-10,-7.84345E-10,2.43879E-09,5.00862E-10,-7.3865E-10,3.50402E-09
Gibraltar,1.57928E-09,-6.3637E-10,6.64528E-09,8.45833E-10,-1.79851E-09,7.00272E-09,1.14765E-09,-1.66698E-09,6.53752E-09,2.63843E-09,-3.89562E-10,7.17634E-09,7.2297E-10,-1.35936E-09,4.92157E-09,6.05453E-10,-1.71196E-09,5.62794E-09,4.99098E-10,-1.82251E-10,1.84596E-09,7.07276E-10,-6.12247E-11,1.83619E-09,3.12691E-10,-5.56092E-10,1.84843E-09,1.0845E-09,2.22059E-10,2.27985E-09,1.27698E-10,-9.80929E-11,9.59885E-10,4.38367E-10,-2.3892E-10,1.79006E-09,1.06183E-09,-6.15675E-10,3.9772E-09,1.13482E-09,-4.0455E-10,4.00814E-09,7.0553E-10,-8.18156E-10,3.3849E-09,1.55914E-09,-6.40215E-12,4.08513E-09,2.28273E-10,-5.90151E-10,2.47217E-09,7.93364E-10,-4.28892E-10,3.93385E-09,1.15482E-09,-5.91866E-10,3.78976E-09,1.17923E-09,-3.74972E-10,3.5951E-09,6.07206E-10,-3.86518E-10,3.05355E-09,1.60955E-09,3.1903E-11,4.14363E-09,2.40445E-10,-5.57139E-10,2.41842E-09,6.15224E-10,-5.02726E-10,3.01958E-09
Grenada,1.28786E-08,-3.43299E-09,4.69873E-08,6.30162E-09,-1.69258E-08,4.19892E-08,7.71098E-09,-1.62186E-08,4.15784E-08,1.69372E-08,-1.19533E-09,5.24328E-08,5.40008E-09,-1.22692E-08,2.95674E-08,5.79859E-09,-1.23452E-08,3.75697E-08,1.39839E-07,-1.40325E-08,3.78295E-07,1.48939E-07,-3.08746E-08,3.76436E-07,5.58282E-08,-1.9457E-07,3.56472E-07,2.15777E-07,6.3285E-08,4.70287E-07,2.27484E-08,-1.56139E-08,1.82837E-07,1.07865E-07,-5.37989E-08,3.4984E-07,7.04515E-08,-3.80373E-08,2.36777E-07,6.85526E-08,-3.22133E-08,2.09732E-07,3.81075E-08,-8.70037E-08,1.86814E-07,8.90896E-08,1.12979E-08,2.35548E-07,1.4184E-08,-3.9888E-08,1.46152E-07,4.84033E-08,-2.59126E-08,2.12338E-07,1.46396E-08,-7.92467E-09,4.84646E-08,1.42388E-08,-6.49838E-09,4.2939E-08,7.15354E-09,-6.43562E-09,3.72565E-08,1.88309E-08,2.62163E-09,4.8838E-08,2.98853E-09,-8.11824E-09,3.01701E-08,7.18878E-09,-7.3688E-09,3.6464E-08
GUERNSEY,1.465E-09,-9.63589E-10,4.28602E-09,6.9156E-10,-2.76687E-09,4.99738E-09,9.99409E-10,-2.82585E-09,4.63038E-09,2.24966E-09,-4.52901E-09,6.58849E-09,6.10557E-10,-2.61723E-09,3.70866E-09,5.36582E-10,-2.02908E-09,4.86107E-09,8.50178E-10,-5.91526E-10,2.46639E-09,1.15819E-09,-4.27566E-10,3.34325E-09,4.77507E-10,-1.64439E-09,2.85456E-09,1.69076E-09,3.43274E-10,4.61303E-09,2.21503E-10,-2.40216E-10,1.25773E-09,7.88515E-10,-5.45268E-10,2.72048E-09,8.16038E-10,-4.98678E-10,2.43564E-09,8.12877E-10,-1.76392E-09,3.0554E-09,4.77532E-10,-1.53124E-09,2.72821E-09,1.10929E-09,-1.86529E-09,3.36205E-09,1.61271E-10,-6.28375E-10,1.61338E-09,5.49499E-10,-1.31727E-09,2.49107E-09,2.37661E-10,-1.57978E-10,6.71832E-10,2.34014E-10,-3.72569E-10,8.30018E-10,1.15039E-10,-2.54192E-10,5.55988E-10,3.17225E-10,-4.35947E-10,9.64223E-10,4.59628E-11,-1.68109E-10,4.49754E-10,1.19781E-10,-2.11129E-10,6.71211E-10
Greenland,0,0,0,0,0,0,4.14309E-11,3.33217E-11,5.09988E-11,5.22389E-11,-5.15511E-10,6.84631E-10,0,0,0,0,0,0,0,0,0,0,0,0,8.43642E-11,7.12769E-11,1.04616E-10,1.01506E-10,-1.94165E-09,1.52159E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,1.34605E-09,-1.28595E-09,3.66972E-09,6.07628E-10,-3.22519E-09,4.72915E-09,9.24261E-10,-2.75575E-09,4.62247E-09,2.08594E-09,-2.61409E-09,7.91765E-09,6.04671E-10,-2.48613E-09,3.70947E-09,5.29942E-10,-2.13206E-09,4.47844E-09,7.26881E-10,-5.53332E-10,1.98193E-09,9.75972E-10,-5.90334E-10,3.08906E-09,3.97923E-10,-1.68493E-09,2.26416E-09,1.42624E-09,-2.39127E-10,4.22319E-09,1.84496E-10,-2.61293E-10,1.08076E-09,6.7918E-10,-5.15385E-10,2.30276E-09,5.52429E-10,-5.46754E-10,1.57913E-09,5.49183E-10,-8.12589E-10,2.17233E-09,3.21651E-10,-1.02802E-09,1.72725E-09,7.48859E-10,-7.9507E-10,2.56731E-09,1.1803E-10,-4.4354E-10,1.11153E-09,3.91619E-10,-5.69546E-10,2.01151E-09,1.67114E-10,-1.68E-10,4.25389E-10,1.64467E-10,-1.91259E-10,6.87819E-10,8.49266E-11,-1.38321E-10,3.76997E-10,2.24984E-10,-2.23016E-10,7.55743E-10,3.57119E-11,-1.21539E-10,3.09612E-10,9.00026E-11,-1.17607E-10,4.62445E-10
Guadeloupe,2.3731E-08,-2.56956E-08,9.47356E-08,9.11151E-09,-5.10043E-08,8.65211E-08,1.51232E-08,-3.42395E-08,7.22082E-08,3.24943E-08,-3.81968E-08,1.16286E-07,9.98011E-09,-2.91315E-08,6.225E-08,9.9433E-09,-3.79959E-08,7.42151E-08,2.12913E-08,-2.15567E-08,9.23484E-08,2.41859E-08,-2.63909E-08,9.72389E-08,1.12411E-08,-4.20212E-08,7.10791E-08,3.66882E-08,-2.78123E-08,1.37729E-07,3.92971E-09,-5.25938E-09,3.51287E-08,1.64004E-08,-1.80782E-08,8.35272E-08,3.80043E-08,-5.10977E-08,1.58623E-07,3.6602E-08,-5.75207E-08,1.7228E-07,2.36235E-08,-4.50304E-08,1.05932E-07,4.99473E-08,-7.77653E-08,1.89017E-07,6.84711E-09,-3.53324E-08,7.97567E-08,2.56685E-08,-3.90886E-08,1.48932E-07,5.74559E-09,-4.59844E-09,2.04192E-08,5.59859E-09,-3.45823E-09,2.03732E-08,2.89123E-09,-2.8045E-09,1.41338E-08,7.57899E-09,-7.09755E-10,2.19878E-08,1.23262E-09,-4.01439E-09,1.11035E-08,3.00611E-09,-3.71083E-09,1.66189E-08
GUAM,3.98761E-08,-2.10728E-08,3.90704E-07,1.95566E-08,-4.88303E-08,3.89737E-07,2.91816E-08,-3.04212E-08,4.66778E-07,6.06106E-08,-1.61529E-08,4.27186E-07,0,0,0,0,0,0,3.88869E-07,-2.06246E-07,9.60023E-06,5.33967E-07,-2.54489E-07,8.85461E-06,2.74538E-07,-3.8605E-07,1.20556E-05,8.70906E-07,-2.68566E-07,1.20723E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53673E-08,-3.32656E-08,5.71534E-07,6.58361E-08,-2.10356E-08,5.59589E-07,3.59965E-08,-1.9085E-08,5.33482E-07,9.04714E-08,1.40229E-08,5.80891E-07,0,0,0,0,0,0
Greece,3.02703E-09,-1.95413E-09,1.39037E-08,1.53052E-09,-4.25643E-09,1.46984E-08,2.12541E-09,-5.77337E-09,1.34619E-08,4.74911E-09,-5.63464E-09,1.92133E-08,1.26441E-09,-3.89956E-09,1.02405E-08,9.53053E-10,-5.19688E-09,1.16517E-08,5.04711E-10,-2.91008E-10,2.13708E-09,7.32235E-10,-3.93479E-10,2.53826E-09,3.64202E-10,-1.00896E-09,2.34768E-09,1.1439E-09,-7.13534E-10,3.40304E-09,1.30768E-10,-1.5585E-10,1.13457E-09,4.52369E-10,-4.45779E-10,2.11798E-09,3.36659E-09,-2.31666E-09,1.57155E-08,3.59753E-09,-2.08674E-09,1.56333E-08,2.40309E-09,-2.82834E-09,1.50624E-08,4.87803E-09,-2.41654E-09,1.69589E-08,7.07463E-10,-2.21657E-09,9.64461E-09,2.40637E-09,-2.41924E-09,1.34619E-08,3.34786E-09,-2.16699E-09,1.34504E-08,3.56804E-09,-1.49607E-09,1.35706E-08,1.88346E-09,-1.45304E-09,1.10194E-08,4.70409E-09,-8.18182E-10,1.48382E-08,7.34223E-10,-1.94979E-09,7.75281E-09,1.81357E-09,-2.09265E-09,9.7609E-09
Guatemala,5.43052E-09,-2.99018E-09,1.28976E-08,2.56674E-09,-9.57826E-09,1.56643E-08,3.17585E-09,-8.95868E-09,1.65184E-08,7.4092E-09,-5.04692E-09,2.58652E-08,2.31407E-09,-8.08826E-09,9.96855E-09,2.28493E-09,-6.68965E-09,1.64285E-08,5.81347E-09,-1.60235E-09,1.2009E-08,6.81783E-09,-1.2528E-09,1.81454E-08,2.66157E-09,-1.42015E-08,1.4592E-08,9.91829E-09,4.1404E-09,2.54245E-08,1.17553E-09,-1.19454E-09,6.36639E-09,4.91101E-09,-2.3733E-09,1.72172E-08,2.87603E-08,-3.05867E-08,7.04776E-08,2.80767E-08,-3.06431E-08,1.11304E-07,1.58329E-08,-5.57979E-08,1.00512E-07,3.69443E-08,-4.49854E-08,1.48921E-07,6.31133E-09,-3.07265E-08,4.6455E-08,1.99732E-08,-3.21741E-08,1.15522E-07,8.29419E-09,-8.48045E-09,2.0327E-08,8.02488E-09,-9.29678E-09,3.30866E-08,3.94678E-09,-8.0578E-09,2.31379E-08,1.06012E-08,-1.25413E-08,4.50267E-08,1.77888E-09,-8.50607E-09,1.39543E-08,4.24073E-09,-5.86458E-09,2.77466E-08
Guinea,1.37161E-09,-2.30429E-09,5.24514E-09,5.9292E-10,-2.87055E-09,5.21208E-09,8.85408E-10,-1.99646E-09,4.67514E-09,1.76716E-09,-4.237E-09,8.12314E-09,5.39762E-10,-1.84905E-09,3.82642E-09,5.62228E-10,-2.25026E-09,4.62804E-09,7.79004E-10,-1.38388E-09,3.83412E-09,8.46859E-10,-2.3889E-09,5.47357E-09,4.67538E-10,-2.85232E-09,3.628E-09,1.28438E-09,-3.50503E-09,7.97564E-09,1.30295E-10,-4.7375E-10,1.75394E-09,6.03154E-10,-1.68246E-09,4.55361E-09,3.25728E-09,-5.91869E-09,1.59106E-08,2.90128E-09,-8.51185E-09,1.49235E-08,2.07597E-09,-5.08856E-09,9.21721E-09,4.06585E-09,-1.13268E-08,2.01697E-08,6.06842E-10,-4.32615E-09,6.64228E-09,2.10401E-09,-5.15899E-09,1.75732E-08,7.96297E-10,-9.28207E-10,4.62582E-09,7.67876E-10,-1.18799E-09,5.04854E-09,4.0076E-10,-7.62089E-10,2.81294E-09,1.07987E-09,-1.24548E-09,7.42573E-09,1.62964E-10,-9.70067E-10,2.44477E-09,3.89853E-10,-1.11596E-09,3.6412E-09
Guyana,1.0372E-09,-1.29738E-08,1.02537E-08,3.95666E-10,-8.93274E-09,7.60365E-09,6.3152E-10,-7.02631E-09,8.11511E-09,1.34528E-09,-1.53898E-08,1.46541E-08,6.43221E-10,-2.2389E-09,3.19754E-09,5.07658E-10,-6.31128E-09,8.72589E-09,2.66482E-09,-1.44278E-08,2.28329E-08,2.81597E-09,-1.9574E-08,2.52699E-08,1.44888E-09,-2.29946E-08,1.962E-08,4.11953E-09,-2.79445E-08,4.25667E-08,5.0867E-10,-1.95095E-09,3.16781E-09,2.04705E-09,-1.33689E-08,1.78772E-08,3.05544E-09,-2.97622E-08,4.30429E-08,2.83449E-09,-2.90111E-08,3.94576E-08,2.11414E-09,-2.04485E-08,3.63862E-08,4.05421E-09,-4.76735E-08,4.90749E-08,1.06938E-09,-1.06147E-08,9.34267E-09,2.16528E-09,-2.57736E-08,3.59368E-08,1.80265E-10,-1.8205E-09,2.7258E-09,1.70674E-10,-2.152E-09,2.09768E-09,9.57515E-11,-1.03754E-09,9.33459E-10,2.45483E-10,-2.71611E-09,3.07702E-09,6.97008E-11,-3.88651E-10,5.39505E-10,9.83518E-11,-1.1727E-09,1.35059E-09
Gaza Strip,1.54667E-09,-8.5324E-10,1.00497E-08,8.04494E-10,-1.78979E-09,1.02129E-08,1.27325E-09,-1.42514E-09,9.44489E-09,2.80103E-09,-1.26835E-09,1.01493E-08,6.51202E-10,-2.34495E-09,6.14342E-09,4.95388E-10,-2.3694E-09,7.98696E-09,3.15186E-10,-3.22523E-10,2.65773E-09,5.08812E-10,-5.23487E-10,2.75074E-09,2.86954E-10,-4.02154E-10,2.56739E-09,8.26915E-10,-8.33302E-10,3.22449E-09,8.94465E-11,-2.33024E-10,8.92434E-10,3.02065E-10,-5.18778E-10,2.1303E-09,1.95145E-09,-7.91455E-10,1.20011E-08,2.10167E-09,-8.44716E-10,1.11184E-08,1.39925E-09,-1.30514E-09,1.10457E-08,2.92491E-09,-1.27901E-09,1.18102E-08,3.92965E-10,-1.84546E-09,6.09777E-09,1.40899E-09,-1.33926E-09,9.43504E-09,5.13687E-09,-4.13891E-09,2.75264E-08,5.53669E-09,-3.09411E-09,2.86359E-08,3.02746E-09,-1.50777E-09,2.14061E-08,7.43248E-09,-2.85244E-09,2.7886E-08,1.03317E-09,-4.56821E-09,1.28672E-08,2.84691E-09,-4.07954E-09,1.88739E-08
Haiti,2.53906E-09,-1.02918E-09,7.85223E-09,1.36588E-09,-3.81223E-09,8.07203E-09,1.71508E-09,-3.66329E-09,7.61951E-09,3.64652E-09,-2.32837E-09,1.09098E-08,1.09581E-09,-2.85845E-09,6.08158E-09,1.11927E-09,-2.9312E-09,7.25281E-09,1.13481E-08,-3.54907E-09,3.37587E-08,1.36954E-08,-4.3376E-09,3.77647E-08,5.87744E-09,-2.33343E-08,3.69002E-08,2.04041E-08,-2.2179E-09,5.27674E-08,2.29632E-09,-2.5599E-09,1.60262E-08,9.6873E-09,-6.09691E-09,3.91434E-08,4.13302E-08,-2.75728E-08,1.23437E-07,4.36495E-08,-2.48709E-08,1.31463E-07,2.69312E-08,-4.26674E-08,1.25045E-07,5.65661E-08,-2.96792E-08,1.61203E-07,8.70957E-09,-3.02311E-08,8.03108E-08,2.91721E-08,-2.48879E-08,1.3615E-07,6.01946E-09,-4.72988E-09,1.60162E-08,6.18028E-09,-2.89616E-09,1.68464E-08,3.03766E-09,-2.94657E-09,1.40529E-08,7.9329E-09,-1.25074E-09,2.08202E-08,1.18368E-09,-4.12541E-09,1.0677E-08,3.13125E-09,-3.39927E-09,1.53043E-08
HEARD_ISLAND___MCDONALD_ISLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,5.61642E-09,-6.60872E-09,1.66292E-08,2.7332E-09,-1.27994E-08,1.78586E-08,3.40367E-09,-1.06425E-08,2.05781E-08,7.93154E-09,-1.08627E-08,3.27169E-08,2.48263E-09,-1.06563E-08,1.16132E-08,2.1364E-09,-8.73652E-09,1.96015E-08,6.54435E-09,-3.47277E-09,1.52833E-08,7.91978E-09,-2.84612E-09,2.32544E-08,3.22616E-09,-1.78507E-08,1.7915E-08,1.16168E-08,2.57086E-09,3.34294E-08,1.42276E-09,-1.87086E-09,7.55003E-09,5.59509E-09,-3.90013E-09,2.1789E-08,3.29757E-08,-4.00017E-08,9.22882E-08,3.15306E-08,-4.42566E-08,1.38051E-07,1.81333E-08,-6.78154E-08,1.1459E-07,4.13684E-08,-4.57248E-08,1.91574E-07,7.57331E-09,-4.00691E-08,4.97423E-08,2.26354E-08,-5.5151E-08,1.3408E-07,6.4012E-09,-7.63026E-09,1.57998E-08,6.2093E-09,-5.27427E-09,2.30306E-08,3.03962E-09,-4.74043E-09,1.72405E-08,8.17807E-09,-4.29521E-09,3.30083E-08,1.41721E-09,-7.27785E-09,1.03068E-08,3.26426E-09,-4.27159E-09,2.03798E-08
HOWLAND_ISLAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7127E-10,9.03681E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67346E-10,1.31455E-10,1.99367E-07,0,0,0,0,0,0,0,0,0
Croatia,2.70734E-09,-2.11961E-09,7.75736E-09,1.27271E-09,-5.62199E-09,1.1831E-08,1.66358E-09,-6.12935E-09,1.29059E-08,4.07199E-09,-8.0966E-09,2.36181E-08,1.24422E-09,-6.72791E-09,7.78901E-09,9.98093E-10,-6.59474E-09,8.47069E-09,8.0839E-10,-6.19388E-10,2.02436E-09,1.06456E-09,-8.86476E-10,3.61533E-09,4.12444E-10,-1.77408E-09,2.49881E-09,1.52643E-09,-1.00952E-09,5.21023E-09,2.01293E-10,-2.17845E-10,1.21672E-09,7.40067E-10,-5.43737E-10,2.5882E-09,2.29076E-09,-1.52927E-09,8.32729E-09,2.4061E-09,-2.53463E-09,1.04935E-08,1.44652E-09,-4.03171E-09,9.06586E-09,3.22528E-09,-3.6298E-09,1.1135E-08,4.92538E-10,-1.69511E-09,5.91917E-09,1.64432E-09,-2.21767E-09,8.63237E-09,2.28879E-09,-2.66295E-09,6.71568E-09,2.32813E-09,-2.8107E-09,1.00923E-08,1.14147E-09,-2.08294E-09,6.61091E-09,3.02631E-09,-3.45459E-09,1.28736E-08,5.32827E-10,-1.69009E-09,5.02228E-09,1.22221E-09,-1.83717E-09,7.22611E-09
Hungary,1.66146E-09,-1.23909E-09,4.3011E-09,8.00392E-10,-3.73973E-09,8.06001E-09,1.04794E-09,-4.07883E-09,8.6378E-09,2.58544E-09,-7.56815E-09,1.31401E-08,7.27251E-10,-6.06066E-09,5.34639E-09,6.37108E-10,-4.88998E-09,5.21825E-09,8.0767E-10,-6.49366E-10,1.78406E-09,1.03991E-09,-1.39596E-09,3.83447E-09,3.83661E-10,-1.84887E-09,2.27242E-09,1.46037E-09,-2.18135E-09,5.59044E-09,1.95697E-10,-2.40447E-10,1.15405E-09,7.45081E-10,-6.40914E-10,2.62989E-09,8.00059E-10,-4.50897E-10,1.89145E-09,7.6846E-10,-2.08084E-09,2.8878E-09,4.17546E-10,-2.29869E-09,2.56776E-09,1.04327E-09,-2.65923E-09,3.50124E-09,1.66618E-10,-6.42563E-10,1.89644E-09,5.38284E-10,-1.69428E-09,2.82702E-09,2.92201E-10,-2.38704E-10,6.73145E-10,2.8736E-10,-5.15937E-10,1.28309E-09,1.32314E-10,-4.7788E-10,7.80636E-10,3.82557E-10,-9.75804E-10,1.43883E-09,5.87958E-11,-2.89634E-10,6.23565E-10,1.46642E-10,-4.08664E-10,8.66088E-10
Iceland,0,0,0,0,0,0,8.28017E-13,6.76843E-14,1.05386E-11,2.14633E-12,-4.12011E-12,1.43052E-11,3.69178E-13,-3.71764E-12,6.24905E-12,2.48539E-13,-3.45404E-12,8.6601E-12,0,0,0,0,0,0,1.52476E-11,1.19051E-12,3.1459E-10,5.89001E-11,-1.96802E-10,3.65848E-10,4.49138E-12,-2.887E-11,1.08713E-10,1.98698E-11,-8.35695E-11,2.51451E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1.01307E-08,-2.76612E-08,5.01484E-08,4.95842E-09,-2.41314E-08,3.73109E-08,5.10526E-09,-2.53465E-08,3.86531E-08,1.23009E-08,-3.53385E-08,5.80872E-08,4.8854E-09,-1.16053E-08,1.90364E-08,4.79796E-09,-2.07555E-08,3.93079E-08,9.80315E-09,-4.16294E-09,2.83841E-08,1.02895E-08,-6.46824E-09,2.89264E-08,4.07642E-09,-1.93918E-08,2.4992E-08,1.4783E-08,-7.1674E-10,4.20495E-08,1.62692E-09,-2.13153E-09,8.92253E-09,7.67538E-09,-6.56285E-09,2.66995E-08,7.27964E-09,-3.08596E-08,4.20141E-08,7.11308E-09,-2.81907E-08,3.84861E-08,4.08986E-09,-2.70342E-08,3.53489E-08,9.61698E-09,-3.8656E-08,5.55732E-08,2.14817E-09,-9.15854E-09,1.34988E-08,5.20855E-09,-2.40142E-08,3.7792E-08,3.78078E-09,-7.55287E-09,1.46083E-08,3.70891E-09,-6.97649E-09,1.40266E-08,1.77051E-09,-4.35099E-09,1.10364E-08,4.78789E-09,-8.83415E-09,2.14149E-08,9.05549E-10,-3.68718E-09,6.26414E-09,1.93551E-09,-4.92875E-09,1.17868E-08
Isle of Man,2.84693E-10,-1.6307E-10,9.52495E-10,1.00345E-10,-5.91777E-10,9.50133E-10,2.07326E-10,-3.49517E-10,9.00085E-10,4.20395E-10,-5.72508E-10,1.22017E-09,1.03307E-10,-4.28046E-10,5.94413E-10,8.39405E-11,-4.20561E-10,7.48669E-10,8.09337E-10,-1.4036E-09,3.06243E-09,1.01119E-09,-2.47676E-09,3.44362E-09,5.8197E-10,-2.32168E-09,3.40386E-09,1.57563E-09,-3.44691E-09,4.99858E-09,1.7771E-10,-4.33108E-10,1.3742E-09,6.59966E-10,-1.4855E-09,3.08883E-09,6.94041E-11,-5.37042E-11,2.19038E-10,6.42863E-11,-9.16826E-11,2.24431E-10,4.6462E-11,-6.39166E-11,2.33367E-10,9.16576E-11,-9.66706E-11,2.50167E-10,1.28364E-11,-5.42971E-11,1.2318E-10,4.67467E-11,-5.94198E-11,1.97189E-10,5.17928E-12,-3.28377E-12,1.43764E-11,5.07145E-12,-4.03242E-12,1.44487E-11,2.83661E-12,-1.95534E-12,1.23456E-11,6.98025E-12,-1.57582E-12,1.57459E-11,1.01099E-12,-4.18414E-12,8.15698E-12,2.76514E-12,-2.96547E-12,1.17472E-11
India,2.25542E-09,-2.05614E-09,7.30673E-09,9.67814E-10,-4.57474E-09,8.39638E-09,1.27056E-09,-4.29965E-09,6.84663E-09,3.02989E-09,-4.48817E-09,1.08575E-08,9.98583E-10,-3.04064E-09,5.16303E-09,1.01278E-09,-3.11669E-09,6.87472E-09,3.14617E-09,-1.91761E-09,9.37869E-09,3.72967E-09,-3.01215E-09,1.36492E-08,1.5092E-09,-8.07548E-09,9.95329E-09,5.26407E-09,-2.55936E-09,1.85646E-08,6.33694E-10,-9.86207E-10,4.11034E-09,2.65403E-09,-2.53559E-09,1.09444E-08,5.59626E-09,-5.41485E-09,1.56153E-08,5.32301E-09,-7.48322E-09,2.19084E-08,2.29539E-09,-8.64406E-09,1.28222E-08,6.8956E-09,-9.09794E-09,2.46649E-08,1.21989E-09,-5.42726E-09,9.0936E-09,3.84554E-09,-6.56771E-09,1.86404E-08,3.37453E-09,-2.81762E-09,9.5494E-09,3.31199E-09,-4.94911E-09,1.37305E-08,1.20095E-09,-2.66777E-09,7.128E-09,4.33452E-09,-5.54418E-09,1.58701E-08,7.33701E-10,-3.3103E-09,6.13485E-09,1.7606E-09,-3.51257E-09,9.15009E-09
BRITISH_INDIAN_OCEAN_TERRITORY,2.58439E-10,-1.31201E-10,9.9401E-10,1.18927E-10,-2.99682E-10,1.09854E-09,1.62727E-10,-3.10416E-10,1.02643E-09,3.34034E-10,-3.82182E-10,1.12604E-09,1.0583E-10,-2.19308E-10,6.78058E-10,1.28301E-10,-3.35395E-10,8.04861E-10,1.85896E-09,-2.08098E-09,7.39131E-09,2.02029E-09,-2.81238E-09,7.37445E-09,1.11941E-09,-3.7388E-09,7.29638E-09,2.91831E-09,-4.21912E-09,1.04471E-08,2.94502E-10,-8.34611E-10,3.15278E-09,1.44148E-09,-2.6742E-09,7.0229E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51337E-09,-9.19025E-10,5.74066E-09,1.48307E-09,-8.06329E-10,5.50584E-09,7.78459E-10,-8.40668E-10,4.66104E-09,2.00711E-09,-2.45718E-10,6.54012E-09,3.20734E-10,-1.02693E-09,3.33127E-09,7.9509E-10,-7.74326E-10,3.95729E-09
